"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"107","Jean-Gabriel Pageau","NYI","C","74","179.46666666667","3","4","4","0","7","100.00","15","20.00","1.79","25","22","14","8","5","1","0","0","0","0","0","2","2","3","7","3","11","130","91","58.82"
"288","Sebastian Aho","CAR","C","79","133.6","2","4","2","2","6","66.67","18","11.11","2.81","24","22","23","11","2","3","0","0","0","0","0","3","11","6","2","4","3","25","30","45.45"
"457","Ryan McLeod","BUF","C","81","197.08333333333","5","1","1","0","6","75.00","10","50.00","2.47","16","14","9","5","4","0","0","0","0","0","0","2","7","12","2","0","6","114","150","43.18"
"587","Seth Jarvis","CAR","C","71","111.68333333333","4","2","2","0","6","75.00","16","25.00","3.33","23","22","20","11","0","1","0","0","0","0","0","1","7","7","0","4","6","6","8","42.86"
"22","Mikael Backlund","CGY","C","82","201.95","1","4","4","0","5","83.33","23","4.35","1.73","32","28","11","7","1","3","2","1","1","0","0","0","3","2","1","4","2","141","152","48.12"
"127","Joel Armia","L.A","R","67","93.25","4","1","1","0","5","100.00","10","40.00","2.42","11","11","10","7","1","1","0","0","0","0","0","0","2","5","5","2","3","2","6","25.00"
"241","Alex Tuch","BUF","R","79","192.73333333333","3","2","2","0","5","71.43","13","23.08","2.03","23","21","14","9","4","1","2","1","1","0","0","4","6","7","4","1","25","11","18","37.93"
"106","Blake Coleman","CGY","L","69","149.8","4","0","0","0","4","100.00","15","26.67","2.31","27","19","21","9","0","2","4","2","2","0","0","1","3","7","5","3","12","5","6","45.45"
"171","Josh Anderson","MTL","R","72","161.9","2","2","2","0","4","100.00","14","14.29","1.7","20","18","14","7","5","1","8","4","4","0","0","3","3","3","5","0","9","3","1","75.00"
"232","Sam Reinhart","FLA","C","64","126.56666666667","3","1","1","0","4","80.00","14","21.43","2.02","24","19","18","8","1","4","2","1","1","0","0","1","4","1","3","2","12","9","12","42.86"
"316","Anthony Cirelli","T.B","C","71","186.76666666667","2","2","2","0","4","100.00","15","13.33","1.94","17","16","11","6","2","0","2","1","1","0","0","2","3","6","2","0","13","86","137","38.57"
"328","Troy Terry","ANA","R","61","56.95","2","2","2","0","4","100.00","13","15.38","1.05","17","16","12","3","1","1","0","0","0","0","0","1","5","0","0","1","1","1","1","50.00"
"421","Ryan Poehling","ANA","C","75","186.26666666667","2","2","2","0","4","100.00","10","20.00","1.18","20","14","10","6","1","3","2","1","1","0","0","3","9","4","1","2","25","93","136","40.61"
"453","Joel Farabee","CGY","L","82","165.4","3","1","1","0","4","66.67","12","25.00","1.95","18","15","10","6","2","0","2","1","1","0","0","6","3","3","0","1","8","5","6","45.45"
"530","Matt Boldy","MIN","L","76","130.03333333333","4","0","0","0","4","100.00","15","26.67","1.7","17","16","7","3","5","0","0","0","0","0","0","1","6","8","1","1","12","1","3","25.00"
"545","Shane Pinto","OTT","C","72","162.86666666667","2","2","2","0","4","100.00","11","18.18","2.39","14","12","12","7","2","3","4","2","2","0","0","5","4","4","7","2","6","50","50","50.00"
"549","Simon Holmstrom","NYI","R","79","161.7","2","2","2","0","4","80.00","10","20.00","1.13","16","13","9","4","2","1","4","2","2","0","0","4","7","9","1","3","11","0","3","0.00"
"598","Anton Lundell","FLA","C","64","135.55","2","2","2","0","4","80.00","11","18.18","1.41","19","15","11","4","3","0","0","0","0","0","0","3","2","1","6","3","8","76","87","46.63"
"40","Ryan O'Reilly","NSH","C","81","157.01666666667","2","1","0","1","3","75.00","11","18.18","0.84","13","13","8","1","1","0","2","1","1","0","0","0","2","11","0","1","9","80","77","50.96"
"155","Radek Faksa","DAL","C","58","126.36666666667","1","2","1","1","3","100.00","5","20.00","0.55","5","5","3","2","0","1","4","2","2","0","0","0","1","1","4","0","11","62","65","48.82"
"164","Jordan Martinook","CAR","L","77","166.4","3","0","0","0","3","100.00","15","20.00","1.21","23","21","7","1","5","0","0","0","0","0","0","2","4","3","3","3","12","2","8","20.00"
"167","Teddy Blueger","VAN","C","35","65.466666666667","3","0","0","0","3","75.00","9","33.33","0.65","10","10","3","0","0","0","0","0","0","0","0","0","0","0","1","1","1","20","31","39.22"
"240","Travis Sanheim","PHI","D","81","255.7","1","2","1","1","3","75.00","6","16.67","0.47","9","8","4","2","2","0","4","2","2","0","0","3","6","2","1","1","24","0","0","-"
"280","Jack Eichel","VGK","C","74","100.51666666667","1","2","2","0","3","100.00","10","10.00","1.69","15","13","9","4","3","1","0","0","0","0","0","1","0","3","0","1","6","32","59","35.16"
"408","Owen Tippett","PHI","R","81","34.4","3","0","0","0","3","75.00","5","60.00","1.22","7","7","3","1","2","0","0","0","0","0","0","2","1","2","4","2","1","0","3","0.00"
"411","Robert Thomas","STL","C","64","84.083333333333","2","1","1","0","3","100.00","4","50.00","0.98","6","6","4","4","1","0","0","0","0","0","0","0","4","4","0","0","7","56","48","53.85"
"460","Mattias Samuelsson","BUF","D","78","228.58333333333","1","2","1","1","3","42.86","4","25.00","0.19","5","4","1","0","1","0","0","0","0","0","0","1","8","1","35","3","29","0","0","-"
"462","K'Andre Miller","CAR","D","72","137.25","1","2","1","1","3","60.00","3","33.33","0.22","6","4","2","1","1","0","2","1","1","0","0","1","5","3","9","1","11","0","0","-"
"557","Ilya Mikheyev","CHI","R","77","202.16666666667","1","2","2","0","3","75.00","15","6.67","1.82","23","21","14","5","1","1","4","2","2","0","0","4","10","11","4","3","9","1","6","14.29"
"560","Aliaksei Protas","WSH","C, L","76","146.86666666667","2","1","1","0","3","100.00","14","14.29","1.89","21","19","12","3","2","1","0","0","0","0","0","2","8","5","1","2","10","11","23","32.35"
"572","Drew O'Connor","VAN","L","82","85.216666666667","2","1","1","0","3","75.00","13","15.38","1.27","20","18","10","1","1","1","0","0","0","0","0","0","2","4","1","1","2","8","4","66.67"
"596","Dawson Mercer","N.J","C","82","135.58333333333","3","0","0","0","3","75.00","13","23.08","1.08","17","15","9","5","2","0","0","0","0","0","0","4","2","3","1","3","11","6","5","54.55"
"649","Owen Power","BUF","D","81","152.7","0","3","2","1","3","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","3","1","11","0","0","-"
"673","Oliver Kapanen","MTL","C","82","129.51666666667","1","2","2","0","3","150.00","4","25.00","0.13","4","4","1","0","0","0","0","0","0","0","0","0","4","1","1","0","23","13","20","39.39"
"760","Leo Carlsson","ANA","C","70","62.2","2","1","0","1","3","100.00","6","33.33","0.5","7","7","5","1","0","0","0","0","0","0","0","1","2","1","0","0","3","27","53","33.75"
"809","Collin Graf","S.J","R","81","201.48333333333","2","1","1","0","3","100.00","9","22.22","1.07","14","14","7","4","1","2","0","0","0","0","0","2","4","8","4","1","15","2","2","50.00"
"10","Nick Foligno","CHI, MIN","L","54","66.033333333333","0","2","2","0","2","66.67","3","0.00","0.01","4","3","1","0","1","0","0","0","0","0","0","1","2","0","1","0","2","26","28","48.15"
"35","Adam Henrique","EDM","C","65","107.66666666667","0","2","0","2","2","100.00","7","0.00","0.83","10","10","8","2","2","0","6","3","3","0","0","0","3","1","1","0","7","74","73","50.34"
"57","Casey Cizikas","NYI","C","81","118.5","1","1","1","0","2","66.67","8","12.50","0.87","11","10","6","4","2","1","2","1","1","0","0","0","3","1","0","2","13","19","21","47.50"
"60","Erik Haula","NSH","L","81","160.95","1","1","1","0","2","66.67","10","10.00","0.98","13","12","6","2","1","1","2","1","1","0","0","0","4","4","2","4","5","31","40","43.66"
"91","Bryan Rust","PIT","R","72","114.76666666667","1","1","1","0","2","66.67","7","14.29","1.23","17","14","9","4","3","2","4","2","2","0","0","2","2","3","2","1","12","0","1","0.00"
"96","Mark Stone","VGK","R","60","70.05","1","1","1","0","2","66.67","2","50.00","0.37","5","4","3","1","0","1","0","0","0","0","0","1","2","1","2","0","11","0","2","0.00"
"100","Dylan DeMelo","WPG","D","82","186.78333333333","0","2","0","2","2","200.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","2","0","1","8","1","16","0","0","-"
"103","Vincent Trocheck","NYR","C","67","133.88333333333","2","0","0","0","2","100.00","4","50.00","0.43","8","6","4","3","0","0","6","3","3","0","0","0","11","4","3","2","6","69","89","43.67"
"104","Adam Lowry","WPG","C","70","124.45","1","1","1","0","2","100.00","5","20.00","1.2","12","9","7","4","0","1","0","0","0","0","0","2","2","5","3","0","12","43","71","37.72"
"120","Mika Zibanejad","NYR","C","81","158.35","2","0","0","0","2","66.67","6","33.33","1","11","9","4","3","3","0","0","0","0","0","0","2","12","4","3","0","8","69","80","46.31"
"130","Phillip Danault","L.A, MTL","C","75","149.78333333333","1","1","1","0","2","40.00","6","16.67","1.65","13","10","7","2","1","1","2","1","1","0","0","2","1","0","4","1","10","59","58","50.43"
"132","Rickard Rakell","PIT","R","60","34.95","1","1","1","0","2","100.00","3","33.33","0.59","6","6","5","2","0","2","0","0","0","0","0","0","1","1","1","0","2","0","7","0.00"
"141","Brendan Gaunce","CBJ","C","25","41.533333333333","2","0","0","0","2","100.00","5","40.00","0.7","8","8","6","3","0","0","0","0","0","0","0","0","2","0","0","1","7","13","12","52.00"
"142","Brady Skjei","NSH","D","82","234.58333333333","1","1","1","0","2","50.00","6","16.67","0.44","8","8","3","1","0","1","4","2","2","0","0","3","8","8","8","3","22","0","0","-"
"144","Scott Laughton","L.A, TOR","C","64","129.28333333333","2","0","0","0","2","100.00","10","20.00","1.02","15","15","7","2","3","0","2","1","1","0","0","2","2","5","1","2","7","95","58","62.09"
"147","Mike Matheson","MTL","D","78","308.3","1","1","0","1","2","25.00","7","14.29","0.59","9","9","1","0","4","0","4","2","2","0","0","2","9","5","8","1","40","0","0","-"
"159","Esa Lindell","DAL","D","82","322.98333333333","0","2","2","0","2","100.00","8","0.00","0.12","10","9","1","0","4","0","0","0","0","0","0","0","8","7","3","1","37","0","0","-"
"160","Chandler Stephenson","SEA","C","80","146.86666666667","0","2","1","1","2","100.00","5","0.00","0.39","6","5","3","2","4","0","0","0","0","0","0","0","1","5","0","0","10","76","116","39.58"
"163","Adam Pelech","NYI","D","82","206.11666666667","1","1","0","1","2","33.33","5","20.00","0.28","8","8","2","0","2","0","0","0","0","0","0","2","6","6","3","1","19","0","0","-"
"169","Jaccob Slavin","CAR","D","39","111.3","0","2","0","2","2","66.67","4","0.00","0.11","5","4","1","0","1","0","0","0","0","0","0","0","4","5","2","3","14","0","0","-"
"174","Connor Brown","N.J","R","75","139.05","2","0","0","0","2","100.00","9","22.22","0.83","13","11","7","5","1","1","6","3","3","0","0","2","7","8","0","3","14","1","2","33.33"
"185","Jake Guentzel","T.B","C","81","109.38333333333","2","0","0","0","2","50.00","12","16.67","2.24","15","14","12","5","0","1","2","1","1","0","0","2","8","5","0","4","7","13","15","46.43"
"195","Michael McCarron","MIN, NSH","C","79","182.48333333333","2","0","0","0","2","100.00","7","28.57","1.19","10","8","3","1","0","0","4","2","2","0","0","2","3","4","4","3","10","111","97","53.37"
"197","Jason Dickinson","CHI, EDM","C","64","134.63333333333","1","1","0","1","2","100.00","5","20.00","0.87","11","9","7","4","0","0","0","0","0","0","0","3","4","2","0","1","8","60","89","40.27"
"210","Sean Monahan","CBJ","C","78","131.91666666667","2","0","0","0","2","100.00","13","15.38","0.98","15","13","11","3","1","0","0","0","0","0","0","0","5","5","1","0","12","44","50","46.81"
"211","Darnell Nurse","EDM","D","82","122.5","0","2","1","1","2","66.67","3","0.00","0.19","7","6","1","0","1","0","0","0","0","0","0","0","3","1","5","5","32","0","0","-"
"212","Rasmus Ristolainen","PHI","D","44","73.666666666667","0","2","0","2","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","9","0","0","-"
"243","Nick Schmaltz","UTA","C","82","121.91666666667","2","0","0","0","2","66.67","10","20.00","1.04","14","13","7","5","2","0","0","0","0","0","0","2","2","4","0","1","5","12","14","46.15"
"248","Adrian Kempe","L.A","R","81","43.9","0","2","2","0","2","200.00","5","0.00","1.21","9","9","4","3","2","1","4","2","2","0","0","0","0","0","2","1","2","1","3","25.00"
"259","Jake Walman","EDM","D","53","52.25","2","0","0","0","2","100.00","2","100.00","0.2","3","3","2","0","0","0","2","1","1","0","0","0","0","2","0","0","3","0","0","-"
"269","Jake Evans","MTL","C","68","196.3","2","0","0","0","2","100.00","15","13.33","1.38","24","20","10","5","4","1","4","2","2","0","0","4","5","7","1","4","9","121","99","55.00"
"276","Kyle Connor","WPG","L","82","86.316666666667","1","1","1","0","2","100.00","12","8.33","1.55","15","14","11","6","2","3","0","0","0","0","0","2","2","2","0","0","2","0","1","0.00"
"277","Jonas Siegenthaler","N.J","D","82","141.55","0","2","1","1","2","100.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","7","0","4","3","15","0","0","-"
"279","Connor McDavid","EDM","C","82","86.65","1","1","0","1","2","66.67","11","9.09","1.07","14","13","9","5","1","0","0","0","0","0","0","3","5","1","1","0","1","19","20","48.72"
"291","Travis Konecny","PHI","R","77","66.916666666667","1","1","1","0","2","100.00","5","20.00","0.59","7","5","4","1","0","1","12","2","1","0","1","2","4","3","4","1","2","4","2","66.67"
"297","Parker Wotherspoon","PIT","D","80","188.68333333333","0","2","0","2","2","50.00","7","0.00","0.05","7","7","0","0","3","0","18","5","4","0","1","6","6","2","21","2","23","0","0","-"
"305","Thomas Chabot","OTT","D","57","92.183333333333","1","1","0","1","2","100.00","5","20.00","0.16","5","5","2","0","3","0","0","0","0","0","0","0","2","5","3","3","13","0","0","-"
"307","Lawson Crouse","UTA","L","81","221.65","1","1","1","0","2","66.67","11","9.09","0.74","19","18","4","2","3","0","0","0","0","0","0","1","4","1","9","3","14","2","6","25.00"
"314","John Marino","UTA","D","80","133.56666666667","1","1","1","0","2","40.00","3","33.33","0.02","3","3","0","0","1","0","2","1","1","0","0","0","5","1","1","0","4","0","0","-"
"320","Kevin Stenlund","UTA","C","80","234.25","1","1","1","0","2","50.00","7","14.29","0.59","16","12","4","1","2","1","4","2","2","0","0","1","10","4","4","1","18","158","161","49.53"
"332","Steven Lorentz","TOR","C","71","158.5","2","0","0","0","2","66.67","9","22.22","1.35","13","10","10","4","1","1","2","1","1","0","0","1","7","9","4","2","8","16","29","35.56"
"336","Rodrigo Abols","PHI","C","42","27.833333333333","1","1","1","0","2","100.00","3","33.33","0.38","3","3","1","1","0","1","0","0","0","0","0","1","0","1","1","0","4","3","2","60.00"
"355","Tyson Jost","NSH","C","69","95.35","1","1","1","0","2","50.00","6","16.67","0.59","9","7","4","2","0","0","2","1","1","0","0","0","5","0","2","1","6","4","5","44.44"
"368","Jesper Bratt","N.J","L","82","64.2","1","1","1","0","2","100.00","4","25.00","0.93","8","8","6","3","2","0","0","0","0","0","0","1","2","1","1","0","1","0","1","0.00"
"369","Mikhail Sergachev","UTA","D","78","224","0","2","1","1","2","50.00","11","0.00","0.67","18","16","6","5","2","3","2","1","1","0","0","2","11","2","1","1","24","0","0","-"
"373","Filip Hronek","VAN","D","82","187.61666666667","0","2","2","0","2","66.67","1","0.00","0.07","5","4","1","0","1","1","0","0","0","0","0","4","6","2","19","3","15","0","0","-"
"386","Trevor Moore","L.A","L","69","116.83333333333","1","1","1","0","2","100.00","17","5.88","1.51","21","20","11","5","2","3","0","0","0","0","0","0","1","4","1","1","2","0","5","0.00"
"437","Nick Perbix","NSH","D","79","228.16666666667","0","2","2","0","2","50.00","5","0.00","0.2","8","6","2","0","5","0","4","2","2","0","0","1","9","5","3","1","18","0","0","-"
"439","Alexey Toropchenko","STL","R","65","106.5","1","1","1","0","2","100.00","6","16.67","0.42","7","6","4","1","0","0","0","0","0","0","0","0","1","3","3","3","8","1","2","33.33"
"440","Morgan Barron","WPG","C","65","121.71666666667","2","0","0","0","2","100.00","11","18.18","1.24","13","13","9","7","0","1","2","1","1","0","0","2","0","3","5","2","11","75","107","41.21"
"443","Sean Walker","CAR","D","81","156.38333333333","0","2","1","1","2","33.33","3","0.00","0.25","7","5","3","0","0","0","2","1","1","0","0","0","5","1","17","4","17","0","0","-"
"448","Pius Suter","STL","C","64","110.68333333333","1","1","1","0","2","100.00","6","16.67","0.7","11","8","6","3","1","0","0","0","0","0","0","1","2","6","1","0","5","33","50","39.76"
"458","Evan Bouchard","EDM","D","82","147.86666666667","0","2","2","0","2","66.67","5","0.00","0.2","8","6","4","0","2","0","0","0","0","0","0","2","8","2","0","1","13","0","0","-"
"473","Ty Dellandrea","S.J","C","46","121.41666666667","1","1","1","0","2","100.00","3","33.33","0.88","9","7","5","3","0","0","2","1","1","0","0","2","1","1","3","1","8","68","77","46.90"
"475","Jack McBain","UTA","C","75","108.28333333333","1","1","1","0","2","100.00","1","100.00","0.45","4","3","4","2","0","1","4","2","2","0","0","1","2","3","3","1","11","16","28","36.36"
"489","Connor Dewar","PIT","C","78","209.38333333333","1","1","1","0","2","100.00","14","7.14","2.05","20","18","13","2","0","1","0","0","0","0","0","1","6","2","17","4","16","11","23","32.35"
"529","John Beecher","BOS, CGY","C","35","55.133333333333","1","1","1","0","2","66.67","5","20.00","0.59","7","7","4","2","3","1","2","1","1","0","0","0","0","1","1","0","7","15","20","42.86"
"531","Jack Hughes","N.J","C","61","25.05","1","1","1","0","2","100.00","5","20.00","0.38","5","5","4","2","0","0","0","0","0","0","0","0","1","2","0","1","3","2","3","40.00"
"533","Drew Helleson","ANA","D","60","89.133333333333","0","2","1","1","2","66.67","1","0.00","0.02","2","2","0","0","0","0","0","0","0","0","0","1","2","0","6","1","9","0","0","-"
"551","Jackson LaCombe","ANA","D","82","136.7","1","1","0","1","2","200.00","5","20.00","1.35","9","7","7","6","0","2","0","0","0","0","0","1","5","3","6","3","18","0","0","-"
"553","Albert Johansson","DET","D","82","111.06666666667","1","1","1","0","2","100.00","1","100.00","0.05","1","1","1","0","0","0","0","0","0","0","0","2","4","1","7","1","15","0","0","-"
"570","Louis Crevier","CHI","D","78","149.8","1","1","0","1","2","50.00","5","20.00","0.27","6","5","2","1","2","0","0","0","0","0","0","0","4","3","18","4","13","0","0","-"
"589","Tyler Kleven","OTT","D","70","108.85","0","2","2","0","2","66.67","7","0.00","0.12","7","7","1","0","3","0","2","1","1","0","0","1","4","3","4","1","12","0","0","-"
"599","Tim Stützle","OTT","C","80","149.35","2","0","0","0","2","66.67","17","11.76","2.61","23","23","16","11","1","0","0","0","0","0","0","4","6","8","7","4","5","19","15","55.88"
"601","Brock Faber","MIN","D","80","191.95","1","1","1","0","2","33.33","5","20.00","0.07","5","5","1","0","0","0","0","0","0","0","0","1","3","0","2","3","16","0","0","-"
"611","Alex Laferriere","L.A","R","82","135.73333333333","2","0","0","0","2","100.00","11","18.18","0.82","16","14","6","4","1","0","2","1","1","0","0","1","2","3","12","1","8","27","40","40.30"
"614","Yan Kuznetsov","CGY","D","57","101.9","0","2","0","2","2","40.00","1","0.00","0.09","2","2","0","0","0","0","2","1","1","0","0","1","1","2","4","1","10","0","0","-"
"643","J.J. Moser","T.B","D","79","203.18333333333","0","2","2","0","2","66.67","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","3","9","3","5","0","22","0","0","-"
"694","Logan Cooley","UTA","C","54","28.35","2","0","0","0","2","100.00","2","100.00","0.54","3","2","2","0","0","0","0","0","0","0","0","0","2","0","1","0","0","5","1","83.33"
"721","Matt Savoie","EDM","C","82","132.23333333333","2","0","0","0","2","66.67","7","28.57","0.62","12","10","7","3","1","1","0","0","0","0","0","1","4","5","0","0","3","2","8","20.00"
"756","Zach Benson","BUF","L","65","62.5","1","1","1","0","2","100.00","7","14.29","0.78","10","7","7","3","0","0","0","0","0","0","0","2","0","5","0","0","4","0","2","0.00"
"819","Ben Kindel","PIT","C","77","49.533333333333","1","1","1","0","2","100.00","4","25.00","1.36","4","4","4","2","1","0","0","0","0","0","0","1","1","1","0","2","6","10","10","50.00"
"13","Jordan Staal","CAR","C","75","167.13333333333","0","1","1","0","1","33.33","3","0.00","0.76","9","7","4","1","1","0","2","1","1","0","0","1","3","3","5","0","10","111","138","44.58"
"15","Alex Killorn","ANA","L","82","188.93333333333","0","1","1","0","1","100.00","17","0.00","1.18","19","18","7","3","0","0","2","1","1","0","0","1","7","2","3","4","7","2","16","11.11"
"17","Ian Cole","UTA","D","82","248.43333333333","0","1","0","1","1","33.33","4","0.00","0","4","4","0","0","2","0","4","2","2","0","0","3","8","3","11","2","34","0","0","-"
"24","Lars Eller","OTT","C","68","62.666666666667","1","0","0","0","1","100.00","1","100.00","0.18","1","1","1","1","0","0","2","1","1","0","0","0","2","2","3","0","3","30","28","51.72"
"25","Drew Doughty","L.A","D","72","91.866666666667","0","1","0","1","1","50.00","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","1","3","1","0","1","9","0","0","-"
"38","Marcus Johansson","MIN","L","75","49.25","0","1","1","0","1","50.00","3","0.00","0.11","3","3","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","-"
"39","Kyle Palmieri","NYI","C","25","44.9","1","0","0","0","1","100.00","6","16.67","0.28","6","6","2","0","1","0","0","0","0","0","0","0","2","2","1","2","0","0","0","-"
"52","Reilly Smith","VGK","R","69","62.933333333333","1","0","0","0","1","100.00","3","33.33","0.79","5","5","5","3","0","2","0","0","0","0","0","1","5","1","2","1","1","0","2","0.00"
"54","Brian Dumoulin","L.A","D","82","109.9","0","1","0","1","1","25.00","4","0.00","0.21","5","5","3","1","2","0","0","0","0","0","0","0","3","2","3","0","8","0","0","-"
"63","Nic Dowd","VGK, WSH","C","75","166.88333333333","1","0","0","0","1","100.00","6","16.67","0.44","8","6","2","1","1","0","6","3","3","0","0","3","4","4","2","1","14","94","126","42.73"
"64","Brenden Dillon","N.J","D","82","188.01666666667","0","1","0","1","1","33.33","0","-","0","0","0","0","0","0","0","9","3","2","1","0","2","4","2","23","3","19","0","0","-"
"74","Justin Faulk","DET, STL","D","78","117.03333333333","0","1","0","1","1","33.33","3","0.00","0.05","4","4","0","0","1","0","2","1","1","0","0","1","1","2","1","0","9","0","0","-"
"75","Brock Nelson","COL","C","81","150.3","0","1","1","0","1","100.00","6","0.00","1.01","16","12","10","3","1","1","0","0","0","0","0","1","5","2","2","0","6","89","115","43.63"
"77","Nick Bjugstad","N.J, STL","C","61","43.9","1","0","0","0","1","100.00","9","11.11","0.67","11","10","6","4","1","0","2","1","1","0","0","0","1","1","0","0","5","18","17","51.43"
"80","Cam Fowler","STL","D","82","96.983333333333","0","1","0","1","1","100.00","2","0.00","0.1","2","2","1","0","0","1","0","0","0","0","0","1","1","0","0","1","11","0","0","-"
"82","Jaden Schwartz","SEA","L","50","41.783333333333","1","0","0","0","1","100.00","3","33.33","0.59","4","4","1","1","0","0","0","0","0","0","0","0","1","2","2","0","3","0","0","-"
"92","Sam Carrick","BUF, NYR","C","73","72.5","0","1","1","0","1","100.00","6","0.00","0.09","7","6","0","0","1","0","0","0","0","0","0","0","2","3","1","1","2","25","30","45.45"
"108","Mike Reilly","CAR","D","42","40.866666666667","1","0","0","0","1","50.00","6","16.67","0.48","8","8","3","2","0","1","0","0","0","0","0","0","1","0","1","0","2","0","0","-"
"110","Boone Jenner","CBJ","C","67","96.333333333333","0","1","1","0","1","100.00","7","0.00","0.32","9","8","3","0","1","0","4","2","2","0","0","2","2","3","4","0","10","14","11","56.00"
"112","Joel Edmundson","L.A","D","82","199.15","0","1","0","1","1","50.00","5","0.00","0.16","7","6","1","0","2","0","2","1","1","0","0","0","9","1","8","2","13","0","0","-"
"113","William Karlsson","VGK","C","14","18.716666666667","1","0","0","0","1","100.00","1","100.00","0.3","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","7","10","41.18"
"114","Nikita Kucherov","T.B","R","76","2.7166666666667","1","0","0","0","1","100.00","1","100.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"115","Ryan Nugent-Hopkins","EDM","C","72","97.25","0","1","1","0","1","100.00","8","0.00","0.86","11","11","6","3","2","1","0","0","0","0","0","0","0","1","1","0","4","8","19","29.63"
"121","Mark Scheifele","WPG","C","82","25.2","0","1","1","0","1","50.00","2","0.00","0.7","5","5","4","2","1","0","10","1","0","0","1","1","0","1","0","0","0","21","23","47.73"
"126","J.T. Miller","NYR","C","68","124.61666666667","0","1","1","0","1","100.00","5","0.00","0.54","7","7","3","2","3","0","4","2","2","0","0","1","1","4","3","0","4","39","39","50.00"
"128","Connor Murphy","CHI, EDM","D","80","218.63333333333","0","1","0","1","1","50.00","2","0.00","0.01","2","2","0","0","1","0","2","1","1","0","0","3","4","4","12","1","31","0","0","-"
"136","Luke Glendening","N.J, PHI","C","70","115.63333333333","0","1","1","0","1","100.00","1","0.00","0.25","2","2","2","2","0","0","0","0","0","0","0","0","0","0","3","2","15","80","82","49.38"
"149","Cody Ceci","L.A","D","82","161.46666666667","0","1","0","1","1","20.00","1","0.00","0","1","1","0","0","0","0","4","2","2","0","0","0","1","2","4","1","18","0","0","-"
"150","Tom Wilson","WSH","R","72","151.75","1","0","0","0","1","100.00","9","11.11","1.01","11","10","6","5","3","0","10","1","0","0","1","0","3","1","4","1","7","6","10","37.50"
"152","Teuvo Teravainen","CHI","C","75","158.68333333333","1","0","0","0","1","100.00","5","20.00","0.55","8","8","4","1","1","0","0","0","0","0","0","0","3","1","1","4","11","5","13","27.78"
"153","Jacob Trouba","ANA","D","81","250.48333333333","0","1","0","1","1","25.00","4","0.00","0.04","4","4","0","0","1","0","2","1","1","0","0","1","8","3","13","0","17","0","0","-"
"156","Matt Grzelcyk","CHI","D","69","28.383333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","-"
"176","Alexander Kerfoot","UTA","C","34","51.583333333333","0","1","0","1","1","50.00","2","0.00","0.05","2","2","0","0","1","0","4","2","2","0","0","1","2","3","1","3","4","8","16","33.33"
"180","MacKenzie Weegar","CGY, UTA","D","79","136.46666666667","0","1","1","0","1","33.33","2","0.00","0.03","4","3","0","0","0","0","2","1","1","0","0","0","1","2","9","0","11","0","0","-"
"186","Mattias Janmark","EDM","C","43","64.65","0","1","1","0","1","100.00","1","0.00","0.17","2","2","2","0","0","0","2","1","1","0","0","2","0","0","0","3","2","0","0","-"
"190","Miles Wood","CBJ","L","54","40.433333333333","0","1","1","0","1","100.00","1","0.00","0.02","2","1","0","0","0","0","2","1","1","0","0","0","0","1","0","1","0","0","0","-"
"213","Bo Horvat","NYI","C","68","135.08333333333","1","0","0","0","1","100.00","14","7.14","1.47","18","18","11","2","0","0","0","0","0","0","0","1","5","3","2","0","5","55","48","53.40"
"214","Valeri Nichushkin","COL","R","72","122.66666666667","1","0","0","0","1","100.00","8","12.50","0.88","11","10","4","2","3","1","2","1","1","0","0","1","2","5","2","1","8","0","0","-"
"217","Alexander Wennberg","S.J","C","80","171.93333333333","0","1","1","0","1","100.00","5","0.00","0.25","5","5","2","1","2","0","2","1","1","0","0","2","3","4","2","2","12","62","117","34.64"
"218","Ryan Pulock","NYI","D","76","208.56666666667","0","1","0","1","1","20.00","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","0","7","1","0","3","31","0","0","-"
"226","Conor Sheary","NYR","L","62","34.733333333333","1","0","0","0","1","50.00","4","25.00","0.21","4","4","2","0","2","0","0","0","0","0","0","0","1","1","0","0","5","0","0","-"
"231","Aaron Ekblad","FLA","D","72","204.91666666667","0","1","1","0","1","inf","1","0.00","0.21","3","3","3","0","0","0","0","0","0","0","0","1","9","2","8","2","21","0","1","0.00"
