"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"450","Pius Suter","STL","C","64","72.15","1","3","1","2","4","57.14","5","20.00","2.02","13","12","11","10","0","1","4","2","2","0","0","0","1","0","2","3","0","5","8","38.46"
"497","Linus Karlsson","VAN","C","79","107.05","2","2","2","0","4","30.77","22","9.09","4.75","35","29","31","20","0","4","8","4","4","0","0","0","3","1","0","1","1","5","10","33.33"
"544","Nicholas Robertson","TOR","L","78","86.1","2","2","1","1","4","57.14","12","16.67","1.83","27","17","19","8","0","3","0","0","0","0","0","0","3","3","2","0","0","0","1","0.00"
"551","Simon Holmstrom","NYI","R","79","111.25","1","3","2","1","4","57.14","8","12.50","1.9","24","21","16","4","0","3","0","0","0","0","0","0","4","1","0","2","0","1","0","100.00"
"618","Tyson Foerster","PHI","R","29","64.4","3","1","0","1","4","36.36","18","16.67","2.45","25","21","19","4","0","1","12","2","1","0","1","0","2","1","2","0","1","0","0","-"
"637","Emil Heineman","NYI","L","82","142.13333333333","4","0","0","0","4","26.67","27","14.81","3.88","57","44","32","13","0","1","2","1","1","0","0","2","6","1","3","3","0","3","2","60.00"
"671","Ville Koivunen","PIT","R","39","36.633333333333","1","3","0","3","4","80.00","3","33.33","0.5","7","6","5","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"703","Ryan Greene","CHI","C","81","104.36666666667","1","3","2","1","4","40.00","11","9.09","1.74","20","14","17","9","0","1","0","0","0","0","0","0","5","1","1","3","0","25","36","40.98"
"737","Ethen Frank","WSH","C, R","62","92.45","2","2","1","1","4","44.44","11","18.18","2.29","20","14","16","9","0","1","6","3","3","0","0","0","3","0","3","5","0","0","0","-"
"739","Pavol Regenda","S.J","L","24","35.283333333333","4","0","0","0","4","57.14","9","44.44","1.54","11","11","10","9","0","3","0","0","0","0","0","0","1","0","1","3","0","4","3","57.14"
"755","Braeden Bowman","VGK","R","54","70.016666666667","2","2","0","2","4","57.14","13","15.38","3.65","19","18","17","16","0","6","2","1","1","0","0","0","1","1","0","2","0","0","0","-"
"759","Denver Barkey","PHI","C","43","69.266666666667","1","3","2","1","4","80.00","10","10.00","2.94","21","18","18","12","0","5","4","2","2","0","0","3","1","0","1","3","1","1","2","33.33"
"828","Michael Misa","S.J","C","45","52.466666666667","2","2","1","1","4","80.00","8","25.00","2.61","15","12","12","11","0","6","0","0","0","0","0","0","3","1","0","1","0","6","9","40.00"
"830","Porter Martone","PHI","R","9","19.65","2","2","2","0","4","100.00","7","28.57","2.01","13","12","7","5","0","2","2","1","1","0","0","1","1","0","0","3","0","0","0","-"
"22","Mikael Backlund","CGY","C","82","89.45","1","2","2","0","3","37.50","14","7.14","2.08","20","18","10","7","0","3","0","0","0","0","0","0","4","0","1","1","0","34","30","53.13"
"35","Adam Henrique","EDM","C","65","40.05","0","3","3","0","3","75.00","8","0.00","1.86","13","12","12","9","0","7","0","0","0","0","0","0","0","0","0","2","0","9","12","42.86"
"55","Mattias Ekholm","EDM","D","82","41.866666666667","0","3","1","2","3","75.00","1","0.00","0.27","8","4","3","1","0","2","0","0","0","0","0","0","3","1","1","0","0","0","0","-"
"80","Jaden Schwartz","SEA","L","50","82.333333333333","2","1","1","0","3","50.00","12","16.67","3.45","22","20","20","17","0","4","0","0","0","0","0","0","2","1","0","1","0","8","6","57.14"
"106","Boone Jenner","CBJ","C","67","54.333333333333","1","2","0","2","3","100.00","8","12.50","2.11","20","16","16","9","0","4","2","1","1","0","0","0","2","0","0","1","0","11","12","47.83"
"108","Joel Edmundson","L.A","D","82","6.3666666666667","0","3","2","1","3","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"125","Stefan Noesen","N.J","R","38","61.333333333333","1","2","0","2","3","42.86","14","7.14","3.33","22","21","19","15","0","7","0","0","0","0","0","1","3","0","0","4","0","7","12","36.84"
"138","Brady Skjei","NSH","D","82","91.966666666667","0","3","0","3","3","33.33","11","0.00","1.52","32","21","13","2","0","5","2","1","1","0","0","0","3","1","0","3","1","0","0","-"
"152","Matt Grzelcyk","CHI","D","69","58.233333333333","0","3","2","1","3","50.00","5","0.00","0.47","14","9","3","0","0","1","0","0","0","0","0","0","4","1","0","0","0","0","0","-"
"188","Nick Paul","T.B","L","51","62.85","1","2","1","1","3","42.86","8","12.50","2.5","14","14","14","11","0","2","0","0","0","0","0","0","0","0","0","0","0","37","29","56.06"
"225","Frederic Gaudreau","SEA","C","68","20.683333333333","1","2","2","0","3","75.00","6","16.67","1.57","8","8","6","6","0","3","0","0","0","0","0","0","0","0","0","0","0","7","15","31.82"
"237","Travis Sanheim","PHI","D","81","89.6","1","2","1","1","3","37.50","6","16.67","1.01","22","12","6","2","1","4","0","0","0","0","0","0","2","0","1","0","3","0","0","-"
"349","Sam Steel","DAL","C","73","33.616666666667","1","2","1","1","3","50.00","1","100.00","0.17","5","2","5","0","0","0","0","0","0","0","0","0","4","0","0","2","0","5","2","71.43"
"350","Brett Howden","VGK","C","58","37.6","0","3","1","2","3","75.00","6","0.00","0.57","7","6","6","1","0","0","0","0","0","0","0","0","2","0","0","2","0","17","7","70.83"
"455","Joel Farabee","CGY","L","82","91.033333333333","1","2","2","0","3","50.00","12","8.33","1.85","20","16","17","8","0","4","2","1","1","0","0","0","4","0","0","2","0","3","2","60.00"
"464","K'Andre Miller","CAR","D","72","70.85","1","2","1","1","3","50.00","9","11.11","0.7","19","12","9","1","0","1","4","2","2","0","0","0","4","1","1","0","0","0","0","-"
"495","Jonatan Berggren","DET, STL","R","51","59.433333333333","3","0","0","0","3","60.00","6","50.00","0.58","9","7","7","1","0","0","2","1","1","0","0","0","3","1","0","1","0","0","0","-"
"554","Jordan Spence","OTT","D","73","94.183333333333","0","3","1","2","3","50.00","10","0.00","0.8","16","14","5","0","0","0","2","1","1","0","0","0","4","0","1","1","2","0","0","-"
"556","Vasily Podkolzin","EDM","R","82","38.033333333333","1","2","1","1","3","60.00","14","7.14","2.15","18","16","14","8","0","3","0","0","0","0","0","0","0","1","0","0","0","0","2","0.00"
"557","Alex Newhook","MTL","C","42","42.916666666667","2","1","0","1","3","75.00","10","20.00","1.19","17","11","9","1","0","1","0","0","0","0","0","0","1","0","0","0","1","4","11","26.67"
"585","Justin Sourdif","WSH","C, R","78","78.666666666667","3","0","0","0","3","33.33","12","25.00","2.9","24","18","18","11","0","3","4","2","2","0","0","1","5","1","3","1","0","12","12","50.00"
"588","Ridly Greig","OTT","C","77","77.183333333333","1","2","2","0","3","37.50","9","11.11","2.05","19","15","16","13","0","5","0","0","0","0","0","0","2","0","1","7","0","16","9","64.00"
"642","Alex Steeves","BOS","C","43","39.383333333333","1","2","1","1","3","50.00","5","20.00","0.83","12","9","8","0","0","0","0","0","0","0","0","1","3","0","3","2","0","1","0","100.00"
"673","Isak Rosen","BUF, WPG","R","37","57.9","1","2","2","0","3","75.00","7","14.29","0.93","16","12","8","1","0","1","0","0","0","0","0","1","2","0","0","2","0","0","0","-"
"678","Olen Zellweger","ANA","D","76","58.133333333333","1","2","0","2","3","60.00","6","16.67","0.39","13","7","3","0","0","1","0","0","0","0","0","0","2","2","0","1","0","0","0","-"
"714","Denton Mateychuk","CBJ","D","75","41.766666666667","1","2","2","0","3","100.00","4","25.00","0.51","17","6","9","2","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"716","Fraser Minten","BOS","C","82","80.283333333333","1","2","2","0","3","50.00","14","7.14","3.11","27","22","24","12","0","1","0","0","0","0","0","0","3","0","0","3","0","24","26","48.00"
"732","Danila Yurov","MIN","R","73","46.083333333333","1","2","0","2","3","42.86","4","25.00","0.49","9","8","5","2","0","1","0","0","0","0","0","1","2","0","2","2","0","6","19","24.00"
"742","Stephen Halliday","OTT","C","30","57.983333333333","0","3","3","0","3","42.86","6","0.00","1.38","12","9","8","7","0","0","0","0","0","0","0","0","5","0","0","3","0","3","3","50.00"
"767","Nate Danielson","DET","C","28","42.816666666667","0","3","2","1","3","37.50","6","0.00","1.11","11","11","8","1","0","1","0","0","0","0","0","0","0","1","0","2","0","1","4","20.00"
"774","Nick Lardis","CHI","L","41","58.566666666667","2","1","0","1","3","75.00","10","20.00","1.17","19","17","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"786","Tom Willander","VAN","D","70","83.1","0","3","1","2","3","50.00","6","0.00","0.67","19","13","8","1","0","4","0","0","0","0","0","0","4","0","0","0","1","0","0","-"
"795","Daniil But","UTA","L","29","39.05","1","2","0","2","3","100.00","7","14.29","1.45","12","11","8","5","0","1","0","0","0","0","0","0","0","0","1","2","0","1","1","50.00"
"10","Nick Foligno","CHI, MIN","L","54","57","0","2","1","1","2","40.00","5","0.00","1.16","7","7","7","7","0","0","2","1","1","0","0","0","2","0","0","0","0","21","15","58.33"
"11","Jeff Petry","FLA, MIN","D","67","45.966666666667","0","2","1","1","2","50.00","6","0.00","0.51","13","8","3","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"56","Marcus Foligno","MIN","L","56","8.3","2","0","0","0","2","100.00","4","50.00","0.86","6","4","6","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"94","Ondrej Palat","N.J, NYI","L","80","61.3","1","1","0","1","2","33.33","7","14.29","1.86","12","11","12","9","0","4","2","1","1","0","0","1","1","0","3","3","0","0","1","0.00"
"115","Ryan Strome","ANA, CGY","C","52","65.6","1","1","0","1","2","50.00","2","50.00","0.5","4","3","3","2","0","0","0","0","0","0","0","0","4","0","0","1","0","11","19","36.67"
"127","Vladislav Namestnikov","WPG","C","60","88.15","2","0","0","0","2","40.00","15","13.33","2.54","26","22","18","7","0","3","0","0","0","0","0","0","5","0","3","1","0","10","8","55.56"
"140","Scott Laughton","L.A, TOR","C","64","22.75","1","1","1","0","2","66.67","5","20.00","0.65","6","6","4","3","0","1","0","0","0","0","0","0","2","0","1","0","0","7","1","87.50"
"141","Mark Jankowski","CAR","L","68","19","0","2","1","1","2","50.00","0","-","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","9","8","52.94"
"155","Esa Lindell","DAL","D","82","63.766666666667","1","1","0","1","2","40.00","6","16.67","0.84","10","9","8","3","0","0","2","1","1","0","0","1","1","0","0","2","1","0","0","-"
"161","Colton Sissons","VGK","C","66","31.583333333333","0","2","0","2","2","40.00","2","0.00","0.37","6","3","6","2","0","2","2","1","1","0","0","0","1","0","1","2","0","12","7","63.16"
"168","Vinnie Hinostroza","FLA, MIN","C","65","31.433333333333","0","2","1","1","2","40.00","5","0.00","0.84","8","7","6","4","0","1","0","0","0","0","0","0","1","0","0","2","0","0","0","-"
"179","Jonny Brodzinski","NYR","C","55","35.283333333333","0","2","1","1","2","100.00","5","0.00","0.69","9","6","5","1","0","1","0","0","0","0","0","1","1","2","1","2","0","4","5","44.44"
"199","Artturi Lehkonen","COL","L","70","163.31666666667","1","1","1","0","2","16.67","23","4.35","5.89","40","33","36","21","0","4","0","0","0","0","0","0","0","0","2","5","0","0","1","0.00"
"222","Conor Sheary","NYR","L","62","55.483333333333","0","2","1","1","2","40.00","8","0.00","0.88","13","10","9","4","0","2","0","0","0","0","0","0","0","0","0","2","0","4","1","80.00"
"250","Ryan Donato","CHI","C","82","114.23333333333","1","1","0","1","2","28.57","24","4.17","4.01","44","35","27","13","0","6","6","3","3","0","0","1","8","0","2","10","0","16","21","43.24"
"256","Jake Walman","EDM","D","53","37.416666666667","1","1","0","1","2","33.33","7","14.29","0.82","13","9","7","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"263","Gustav Forsling","FLA","D","80","48.383333333333","0","2","1","1","2","40.00","5","0.00","0.36","9","7","2","0","0","1","0","0","0","0","0","0","1","1","1","0","1","0","0","-"
"301","Nicolas Roy","COL, TOR","C","74","63.366666666667","2","0","0","0","2","28.57","19","10.53","4.65","25","24","24","18","0","5","0","0","0","0","0","0","1","0","1","1","0","16","20","44.44"
"402","Cody Glass","N.J","C","70","27.783333333333","1","1","1","0","2","66.67","5","20.00","1.06","6","5","6","4","0","2","0","0","0","0","0","0","0","1","1","1","0","13","6","68.42"
"417","Henri Jokiharju","BOS","D","41","25.066666666667","0","2","1","1","2","100.00","5","0.00","0.22","9","6","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"420","Timothy Liljegren","S.J, WSH","D","47","37.883333333333","0","2","2","0","2","66.67","3","0.00","0.36","10","5","2","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","-"
"431","Neal Pionk","WPG","D","51","81.4","1","1","1","0","2","28.57","27","3.70","1.41","48","38","6","0","0","3","0","0","0","0","0","0","2","2","2","1","0","0","0","-"
"447","Charle-Edouard D'Astous","T.B","D","70","67.933333333333","0","2","0","2","2","100.00","6","0.00","0.43","11","7","4","0","0","1","0","0","0","0","0","0","3","0","5","2","0","0","0","-"
"456","Philipp Kurashev","S.J","C","43","79.216666666667","0","2","2","0","2","33.33","10","0.00","1.61","23","17","15","6","0","2","0","0","0","0","0","0","2","0","1","1","1","11","15","42.31"
"505","John Leonard","DET","L","11","12.883333333333","0","2","2","0","2","100.00","0","-","0.15","3","2","2","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","-"
"520","Kirby Dach","MTL","C","37","50.716666666667","0","2","2","0","2","40.00","2","0.00","1.22","9","8","6","4","0","0","0","0","0","0","0","0","1","1","0","6","0","4","3","57.14"
"628","Gage Goncalves","T.B","C","74","72.916666666667","0","2","2","0","2","100.00","7","0.00","1.48","15","11","8","2","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","-"
"645","Kent Johnson","CBJ","C","76","124.93333333333","1","1","1","0","2","14.29","21","4.76","3.02","37","28","19","8","0","3","2","1","1","0","0","1","7","0","0","4","1","0","0","-"
"648","Scott Morrow","NYR","D","29","42.066666666667","0","2","1","1","2","50.00","5","0.00","0.34","11","7","1","0","0","2","0","0","0","0","0","1","2","0","0","1","1","0","0","-"
"656","Colton Dach","CHI, EDM","C","61","44.666666666667","1","1","0","1","2","66.67","4","25.00","0.92","10","9","9","5","0","0","0","0","0","0","0","1","1","0","0","2","0","4","5","44.44"
"659","Ryan Ufko","NSH","D","18","28.433333333333","0","2","1","1","2","66.67","2","0.00","0.51","8","5","2","1","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","-"
"663","Logan Mailloux","STL","D","67","43.783333333333","0","2","1","1","2","100.00","1","0.00","0.13","6","3","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","-"
"709","Marco Kasper","DET","C","81","63.5","1","1","1","0","2","66.67","11","9.09","1.87","19","17","11","5","0","1","2","1","1","0","0","0","1","0","2","3","0","4","8","33.33"
"717","Pavel Mintyukov","ANA","D","73","57.883333333333","0","2","2","0","2","40.00","3","0.00","0.24","9","6","2","0","0","2","0","0","0","0","0","0","2","0","1","1","1","0","0","-"
"719","Simon Nemec","N.J","D","68","84.283333333333","1","1","1","0","2","33.33","14","7.14","1.45","33","20","9","2","0","1","0","0","0","0","0","0","1","1","0","0","2","0","0","-"
"720","Jani Nyman","SEA","R","28","23.35","1","1","0","1","2","66.67","5","20.00","0.79","13","12","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"738","Adam Klapka","CGY","R","79","34.233333333333","1","1","1","0","2","66.67","2","50.00","0.98","8","7","7","5","0","1","2","1","1","0","0","1","2","0","2","0","1","0","3","0.00"
"807","Berkly Catton","SEA","C","66","55.75","1","1","1","0","2","40.00","8","12.50","1.32","14","12","9","4","0","3","2","1","1","0","0","2","2","0","0","4","0","10","8","55.56"
"827","Anton Frondell","CHI","C","12","42.45","0","2","0","2","2","66.67","10","0.00","1.79","24","19","12","2","0","1","0","0","0","0","0","0","2","0","0","2","0","1","6","14.29"
"833","David Tomasek","EDM","R","22","39.516666666667","0","2","1","1","2","25.00","8","0.00","2.07","13","12","12","10","0","2","0","0","0","0","0","0","1","0","0","1","0","1","0","100.00"
"1","Brent Burns","COL","D","82","55.65","0","1","0","1","1","50.00","7","0.00","0.65","23","16","4","0","0","4","0","0","0","0","0","0","1","1","0","1","0","0","0","-"
"25","Drew Doughty","L.A","D","72","120.95","0","1","0","1","1","16.67","17","0.00","1.92","52","28","14","3","0","5","0","0","0","0","0","0","2","2","4","2","1","0","0","-"
"52","Reilly Smith","VGK","R","69","28.883333333333","1","0","0","0","1","50.00","6","16.67","0.78","11","8","9","2","0","3","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"102","Blake Coleman","CGY","L","69","90","0","1","0","1","1","16.67","14","0.00","3.07","26","23","24","15","0","3","4","2","2","0","0","1","3","1","1","1","0","0","2","0.00"
"103","Jean-Gabriel Pageau","NYI","C","74","27.383333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","19","12","61.29"
"109","William Karlsson","VGK","C","14","13.95","1","0","0","0","1","100.00","2","50.00","0.21","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","80.00"
"118","Sean Couturier","PHI","C","78","67.516666666667","0","1","0","1","1","25.00","13","0.00","1.8","19","15","7","6","0","6","2","1","1","0","0","1","3","1","0","1","0","41","25","62.12"
"120","Jonas Brodin","MIN","D","62","6.6","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"123","Joel Armia","L.A","R","67","47.133333333333","1","0","0","0","1","33.33","10","10.00","1.91","15","13","12","7","0","0","6","3","3","0","0","0","6","2","2","1","0","1","1","50.00"
"129","Colin Miller","WPG","D","18","14.25","0","1","1","0","1","50.00","3","0.00","0.27","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"143","Mike Matheson","MTL","D","78","22.8","0","1","0","1","1","50.00","1","0.00","0.22","4","2","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"149","Jacob Trouba","ANA","D","81","56.483333333333","0","1","1","0","1","33.33","11","0.00","0.95","20","15","3","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"154","Oskar Sundqvist","STL","C","52","46.6","0","1","0","1","1","33.33","7","0.00","1.62","14","12","9","8","0","2","2","1","1","0","0","0","1","0","1","0","1","8","2","80.00"
"162","Teddy Blueger","VAN","C","35","4.0333333333333","1","0","0","0","1","100.00","1","100.00","0.09","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","70.00"
"197","J.T. Compher","DET","L","82","55.333333333333","0","1","0","1","1","50.00","7","0.00","1.19","15","10","12","7","0","2","0","0","0","0","0","0","1","0","0","2","0","16","9","64.00"
"209","Rasmus Ristolainen","PHI","D","44","58.583333333333","0","1","0","1","1","25.00","9","0.00","0.67","20","13","5","1","0","4","2","1","1","0","0","0","1","0","1","1","2","0","0","-"
"215","Ryan Pulock","NYI","D","76","9.8833333333333","0","1","1","0","1","100.00","2","0.00","0.15","5","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"248","Nicolas Aube-Kubel","MIN","R","6","1.1","0","1","0","1","1","100.00","0","-","0.07","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"254","Warren Foegele","L.A, OTT","L","68","42.883333333333","1","0","0","0","1","25.00","7","14.29","1.43","13","10","7","5","0","1","0","0","0","0","0","0","1","0","0","5","0","1","0","100.00"
"258","Devon Toews","COL","D","68","95.9","1","0","0","0","1","33.33","13","7.69","0.57","14","13","0","0","0","2","0","0","0","0","0","0","1","1","0","2","2","0","0","-"
"272","Frank Vatrano","ANA","R","50","37.4","0","1","0","1","1","50.00","4","0.00","1.51","12","11","9","6","0","1","0","0","0","0","0","0","1","0","1","2","1","0","0","-"
"285","A.J. Greer","FLA","L","78","10.25","1","0","0","0","1","100.00","3","33.33","0.45","3","3","3","0","0","0","2","1","1","0","0","0","1","0","0","0","0","0","1","0.00"
"302","Anthony Beauvillier","WSH","L, R","82","42.516666666667","1","0","0","0","1","50.00","11","9.09","1.81","16","16","13","8","0","2","2","1","1","0","0","0","1","0","0","2","1","1","2","33.33"
"306","Lawson Crouse","UTA","L","81","84.916666666667","1","0","0","0","1","16.67","9","11.11","2.47","20","18","19","8","0","2","0","0","0","0","0","1","1","0","2","3","0","6","8","42.86"
"352","Riley Tufte","BOS","L","4","5.1333333333333","1","0","0","0","1","100.00","2","50.00","0.74","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"359","Logan Stanley","BUF, WPG","D","76","33.116666666667","0","1","0","1","1","100.00","6","0.00","0.4","11","8","2","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"361","Taylor Raddysh","NYR","R","68","27.05","0","1","1","0","1","50.00","2","0.00","1.3","6","6","4","3","0","1","0","0","0","0","0","0","2","0","0","1","0","0","2","0.00"
"362","Noah Gregor","FLA","L","37","8.25","0","1","1","0","1","100.00","1","0.00","0.09","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"379","Tanner Laczynski","VGK","C","10","6.4333333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","2","66.67"
"386","Tanner Jeannot","BOS","L","77","6.6666666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"388","Trevor Moore","L.A","L","69","50.15","0","1","0","1","1","25.00","8","0.00","0.79","11","10","7","2","0","1","0","0","0","0","0","0","1","0","2","1","1","0","0","-"
"407","Jesper Boqvist","FLA","C","73","34.016666666667","0","1","1","0","1","100.00","3","0.00","0.71","6","5","3","2","0","0","0","0","0","0","0","2","0","0","1","1","0","1","3","25.00"
"424","Ryan Poehling","ANA","C","75","24.583333333333","0","1","0","1","1","50.00","1","0.00","0.25","4","3","3","1","0","0","0","0","0","0","0","0","2","0","0","0","0","12","10","54.55"
"426","Alexandre Texier","MTL, STL","L","51","50.116666666667","0","1","1","0","1","50.00","6","0.00","0.71","11","9","4","2","0","1","2","1","1","0","0","0","1","0","0","3","0","0","1","0.00"
"432","Eetu Luostarinen","FLA","C","73","81.65","1","0","0","0","1","33.33","19","5.26","4.56","28","26","27","17","0","6","0","0","0","0","0","0","2","3","2","3","0","5","13","27.78"
"445","Sean Walker","CAR","D","81","61.783333333333","0","1","1","0","1","33.33","7","0.00","1.55","20","13","14","3","0","0","2","1","1","0","0","1","2","1","1","3","0","0","0","-"
"446","Mark Kastelic","BOS","C","82","6.7166666666667","0","1","1","0","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","83.33"
"478","Kevin Bahl","CGY","D","76","20.466666666667","0","1","1","0","1","33.33","0","-","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"481","Adam Boqvist","NYI","D","28","12.2","0","1","1","0","1","50.00","1","0.00","0.03","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"482","Rasmus Sandin","WSH","D","73","59.766666666667","0","1","1","0","1","33.33","4","0.00","0.3","10","5","2","0","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","-"
"500","Paul Cotter","N.J","L","79","13.483333333333","0","1","0","1","1","100.00","2","0.00","0.53","4","4","3","0","0","0","2","1","1","0","0","0","1","0","1","0","0","0","1","0.00"
"512","Jonathan Aspirot","BOS","D","61","3.4","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"519","Peyton Krebs","BUF","C","82","7.2166666666667","0","1","0","1","1","100.00","1","0.00","0.09","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","3","25.00"
"536","Arthur Kaliyev","OTT","R","2","2.3166666666667","0","1","0","1","1","50.00","1","0.00","0.2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"540","Lassi Thomson","OTT","D","11","6.3333333333333","0","1","1","0","1","100.00","2","0.00","0.2","4","3","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","-"
"561","Aliaksei Protas","WSH","C, L","76","36.2","0","1","0","1","1","50.00","4","0.00","0.22","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"596","Mike Benning","FLA","D","18","14.866666666667","0","1","0","1","1","100.00","2","0.00","0.12","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"607","Emil Andrae","PHI","D","61","23.666666666667","0","1","1","0","1","100.00","4","0.00","0.48","9","7","4","1","0","2","2","1","1","0","0","0","1","0","0","1","0","0","0","-"
"626","Marat Khusnutdinov","BOS","C","77","49.35","0","1","1","0","1","33.33","5","0.00","1.12","10","10","5","5","0","0","0","0","0","0","0","0","3","0","0","2","0","4","1","80.00"
"643","J.J. Moser","T.B","D","79","7.15","0","1","1","0","1","100.00","0","-","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"657","Cole Sillinger","CBJ","C","81","23.1","0","1","0","1","1","50.00","4","0.00","0.66","8","8","4","1","0","0","0","0","0","0","0","1","0","0","1","0","0","3","0","100.00"
"666","Zachary L'Heureux","NSH","L","25","11.15","0","1","1","0","1","100.00","7","0.00","1.05","7","7","6","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"668","Brennan Othmann","CGY, NYR","L","19","5.6","0","1","1","0","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","-"
"672","Simon Edvinsson","DET","D","72","18.25","0","1","0","1","1","100.00","1","0.00","0.04","1","1","0","0","0","0","2","1","1","0","0","0","1","0","0","0","1","0","0","-"
"675","Oliver Kapanen","MTL","C","82","79.183333333333","1","0","0","0","1","33.33","13","7.69","2.26","23","18","16","6","0","1","0","0","0","0","0","1","2","0","0","3","0","26","22","54.17"
"681","Ryker Evans","SEA","D","67","23.833333333333","0","1","1","0","1","20.00","2","0.00","0.1","5","2","2","0","0","1","0","0","0","0","0","0","2","0","0","1","0","0","0","-"
"692","Arshdeep Bains","VAN","L","28","7.5166666666667","0","1","0","1","1","50.00","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0.00"
"712","Brad Lambert","WPG","C","25","34.416666666667","0","1","0","1","1","50.00","3","0.00","1.4","9","7","7","6","0","1","0","0","0","0","0","0","2","0","0","0","0","2","3","40.00"
"725","Sam Rinzel","CHI","D","54","110.23333333333","0","1","0","1","1","12.50","14","0.00","1.09","38","21","10","1","0","3","10","5","5","0","0","1","6","0","2","2","0","0","0","-"
"726","Elias Salomonsson","WPG","D","32","11.566666666667","0","1","1","0","1","100.00","1","0.00","0.02","4","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"747","Ludvig Jansson","FLA","D","4","0.65","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"758","Max Sasson","VAN","C","66","26.783333333333","0","1","1","0","1","50.00","2","0.00","0.33","3","3","2","1","0","1","0","0","0","0","0","0","1","0","1","0","0","9","10","47.37"
"763","Hunter Brzustewicz","CGY","D","34","34.016666666667","0","1","0","1","1","100.00","4","0.00","0.17","7","4","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
